assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match
False,XANTARES,7.65611980441188e+16,jottAAA,7.656119841075026e+16,False,False,58.167233,4,20,0,False,chest,False,False,0,0,True,61358,Twistzz,76561198016255205,m4a1_silencer,17293822569179840572,46271408179.0,,0,aurora-vs-faze-m1-mirage
False,,,MAJ3R,7.65611979674329e+16,False,False,39.451916,0,109,0,True,head,False,False,0,0,False,61379,broky,76561198201620490,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m1-mirage
False,,,MAJ3R,7.65611979674329e+16,False,False,13.302884,0,20,0,False,stomach,False,False,1,0,False,61596,frozen,76561198068422762,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m1-mirage
False,jottAAA,7.656119841075026e+16,MAJ3R,7.65611979674329e+16,False,False,40.863804,0,108,0,True,head,False,False,0,0,False,61769,karrigan,76561197989430253,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,3.4349039,16,111,0,True,head,False,False,0,0,False,67580,karrigan,76561197989430253,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
False,Twistzz,7.65611980162552e+16,frozen,7.656119806842277e+16,False,False,5.188554,5,34,0,False,stomach,False,False,0,0,True,68474,jottAAA,76561198410750263,ak47,17293822569163063303,45508740520.0,,0,aurora-vs-faze-m1-mirage
False,woxic,7.65611980834855e+16,Wicadia,7.656119881251392e+16,False,False,12.449682,5,25,0,False,chest,False,False,0,0,False,68607,Twistzz,76561198016255205,m4a1_silencer,17293822569168306236,46563656854.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,17.69478,15,109,0,True,head,False,False,0,0,False,69030,broky,76561198201620490,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,19.845171,15,108,0,True,head,False,False,0,0,False,70626,rain,76561197997351207,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
False,jottAAA,7.656119841075026e+16,XANTARES,7.65611980441188e+16,False,False,32.61835,3,27,0,False,chest,False,False,0,0,False,70661,frozen,76561198068422762,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
True,broky,7.65611982016205e+16,karrigan,7.656119798943026e+16,False,False,7.4127126,1,27,0,False,chest,False,False,0,0,False,75850,MAJ3R,76561197967432889,tec9,17293822569102704670,0.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,9.869412,5,100,0,True,head,False,False,0,0,False,76009,Wicadia,76561198812513923,tec9,17293822569102704670,0.0,,0,aurora-vs-faze-m1-mirage
False,,,woxic,7.65611980834855e+16,False,False,65.80257,1,106,0,False,left_arm,False,False,0,0,False,77773,karrigan,76561197989430253,awp,17293822569132261385,27842276765.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,30.40985,6,29,0,False,stomach,True,False,0,0,False,78914,rain,76561197997351207,m4a1_silencer,17293822569167192124,38669446202.0,,0,aurora-vs-faze-m1-mirage
False,,,woxic,7.65611980834855e+16,False,False,24.323273,1,110,0,False,chest,True,False,0,0,False,78962,frozen,76561198068422762,awp,17293822569132261385,27842276765.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,broky,7.65611982016205e+16,False,False,31.862432,4,23,0,False,left_arm,True,False,0,0,False,78978,jottAAA,76561198410750263,m4a1_silencer,17293822569167192124,27842276779.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,6.8876786,16,110,0,True,head,False,False,0,0,False,81513,Wicadia,76561198812513923,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,29.198416,15,107,0,True,head,False,False,0,0,True,81764,XANTARES,76561198044118796,ak47,17293822569170534407,25617925729.0,,0,aurora-vs-faze-m1-mirage
False,Twistzz,7.65611980162552e+16,rain,7.65611979973512e+16,False,False,24.635244,4,33,0,False,stomach,False,False,0,0,False,85099,MAJ3R,76561197967432889,ak47,17293822569114501127,41281258180.0,,0,aurora-vs-faze-m1-mirage
False,MAJ3R,7.65611979674329e+16,woxic,7.65611980834855e+16,False,False,19.924034,1,111,0,False,chest,False,False,0,0,False,85448,rain,76561197997351207,awp,17293822569132261385,27842276765.0,,0,aurora-vs-faze-m1-mirage
False,broky,7.65611982016205e+16,frozen,7.656119806842277e+16,False,False,7.3802943,29,52,0,True,head,False,False,0,0,False,86534,woxic,76561198083485506,glock,17293822569105850372,42793691672.0,,0,aurora-vs-faze-m1-mirage
False,,,Twistzz,7.65611980162552e+16,False,False,8.375281,15,110,0,True,head,False,False,0,0,False,86842,jottAAA,76561198410750263,ak47,17293822569114501127,41281258180.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,12.805339,0,22,0,False,right_leg,False,False,0,0,False,104639,jottAAA,76561198410750263,elite,17293822569151660034,34659601124.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,16.547625,0,124,0,True,head,False,False,0,0,False,104740,woxic,76561198083485506,usp_silencer,17293822569170862141,30147926834.0,,0,aurora-vs-faze-m1-mirage
False,,,MAJ3R,7.65611979674329e+16,False,False,12.712851,0,103,0,True,head,False,False,0,0,False,104881,frozen,76561198068422762,glock,17293822569125838852,27842276795.0,,0,aurora-vs-faze-m1-mirage
False,frozen,7.656119806842277e+16,karrigan,7.656119798943026e+16,False,False,18.818712,0,122,0,True,head,False,False,0,0,False,104887,MAJ3R,76561197967432889,usp_silencer,17293822569170862141,30147926834.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,25.781149,0,116,0,True,head,False,False,0,0,False,105312,Wicadia,76561198812513923,usp_silencer,17293822569102704701,0.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,13.778999,0,101,0,True,head,False,False,0,0,False,105324,karrigan,76561197989430253,glock,17293822569105195012,16140959508.0,,0,aurora-vs-faze-m1-mirage
False,,,rain,7.65611979973512e+16,False,False,9.814358,0,130,0,True,head,False,False,0,0,False,105834,XANTARES,76561198044118796,usp_silencer,17293822569172500541,42822114869.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,7.6950808,0,127,0,True,head,False,False,0,0,False,111119,Wicadia,76561198812513923,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,4.726195,0,129,0,True,head,False,False,0,0,False,111223,MAJ3R,76561197967432889,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,43.071045,0,107,0,True,head,False,False,0,0,False,111521,woxic,76561198083485506,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,MAJ3R,7.65611979674329e+16,jottAAA,7.656119841075026e+16,False,True,6.049855,29,53,0,True,head,False,False,0,0,False,111524,broky,76561198201620490,glock,17293822569102704644,0.0,,0,aurora-vs-faze-m1-mirage
False,,,rain,7.65611979973512e+16,False,False,26.861969,0,31,0,False,chest,False,False,0,0,False,111779,XANTARES,76561198044118796,m4a1,17293822569148252176,40209621740.0,,0,aurora-vs-faze-m1-mirage
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,8.565476,0,36,0,False,chest,False,False,0,0,False,111788,jottAAA,76561198410750263,m4a1_silencer,17293822569109651516,41487540675.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,23.388632,15,108,0,True,head,False,False,0,0,False,116632,frozen,76561198068422762,ak47,17293822569149038599,46834886873.0,,0,aurora-vs-faze-m1-mirage
False,,,rain,7.65611979973512e+16,False,False,11.597715,4,23,0,False,chest,False,False,0,0,False,116731,Wicadia,76561198812513923,m4a1,17293822569148252176,40209621740.0,,0,aurora-vs-faze-m1-mirage
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,24.803177,5,24,0,False,neck,False,False,0,0,False,116791,jottAAA,76561198410750263,m4a1_silencer,17293822569109651516,41487540675.0,,0,aurora-vs-faze-m1-mirage
False,broky,7.65611982016205e+16,Twistzz,7.65611980162552e+16,False,False,42.24074,16,75,0,True,head,False,False,0,0,False,116867,XANTARES,76561198044118796,m4a1_silencer,17293822569109651516,41487540675.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,17.57949,18,85,0,True,head,False,False,0,0,False,116976,woxic,76561198083485506,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,37.351185,5,436,0,True,head,False,False,0,0,False,127006,XANTARES,76561198044118796,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,23.022661,4,34,0,False,stomach,False,False,0,0,False,127186,frozen,76561198068422762,ak47,17293822569114501127,44121886366.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,19.643337,5,24,0,False,chest,False,False,0,0,False,127303,woxic,76561198083485506,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,24.012741,1,110,0,False,chest,False,False,0,0,False,127314,MAJ3R,76561197967432889,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,20.726723,5,24,0,False,chest,False,False,0,0,False,127380,Wicadia,76561198812513923,m4a1_silencer,17293822569179119676,44892306957.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,17.06769,15,108,0,True,head,False,False,0,0,False,127441,karrigan,76561197989430253,ak47,17293822569114501127,44121886366.0,,0,aurora-vs-faze-m1-mirage
False,frozen,7.656119806842277e+16,Twistzz,7.65611980162552e+16,False,False,30.584585,17,80,0,True,head,False,False,0,0,False,127915,jottAAA,76561198410750263,m4a1_silencer,17293822569188622396,46170575971.0,,0,aurora-vs-faze-m1-mirage
False,,,Wicadia,7.656119881251392e+16,False,False,0.84633726,16,111,0,True,head,False,False,0,0,True,135853,Twistzz,76561198016255205,ak47,17293822569163063303,46563652533.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,frozen,7.656119806842277e+16,False,False,16.654154,19,89,0,True,head,False,False,0,0,False,137021,MAJ3R,76561197967432889,m4a1,17293822569148252176,40209621740.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,23.435328,15,107,0,True,head,False,False,0,0,False,137033,frozen,76561198068422762,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,MAJ3R,7.65611979674329e+16,XANTARES,7.65611980441188e+16,False,False,15.064952,15,109,0,True,head,False,False,0,0,False,137130,rain,76561197997351207,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,frozen,7.656119806842277e+16,karrigan,7.656119798943026e+16,False,False,9.58483,5,26,0,False,chest,False,False,0,0,False,137226,Wicadia,76561198812513923,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,karrigan,7.656119798943026e+16,False,False,20.552185,5,24,0,False,chest,False,False,0,0,False,137285,XANTARES,76561198044118796,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,33.367237,15,106,0,True,head,False,False,0,0,False,138607,broky,76561198201620490,ak47,17293822569149038599,46834886873.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,5.6276875,6,32,0,False,stomach,False,False,0,0,False,139034,woxic,76561198083485506,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,,,jottAAA,7.656119841075026e+16,False,False,5.69125,16,111,0,True,head,False,False,0,0,False,139629,karrigan,76561197989430253,ak47,17293822569149038599,46834886873.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,broky,7.65611982016205e+16,False,False,41.47672,1,108,0,False,chest,False,False,0,0,False,144393,XANTARES,76561198044118796,awp,17293822569181741065,45162899176.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,31.014584,0,24,0,False,left_leg,False,False,0,0,False,145105,Wicadia,76561198812513923,m4a1_silencer,17293822569188622396,46170575971.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,Twistzz,7.65611980162552e+16,False,False,40.355045,17,84,0,True,head,False,False,0,0,False,146916,woxic,76561198083485506,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,rain,7.65611979973512e+16,Twistzz,7.65611980162552e+16,False,False,20.19093,18,88,0,True,head,False,False,0,0,False,148211,jottAAA,76561198410750263,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,18.353699,5,25,0,False,chest,False,False,0,0,False,149545,MAJ3R,76561197967432889,m4a1_silencer,17293822569188622396,46170575971.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,17.105875,3,27,0,False,chest,False,False,0,0,False,155128,jottAAA,76561198410750263,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,,,rain,7.65611979973512e+16,False,False,8.131918,4,23,0,False,chest,False,False,0,0,False,157013,Wicadia,76561198812513923,m4a1,17293822569102704656,0.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,12.951125,3,28,0,False,left_arm,False,False,0,0,False,157604,woxic,76561198083485506,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,Twistzz,7.65611980162552e+16,frozen,7.656119806842277e+16,False,False,12.2013,3,28,0,False,right_arm,False,False,0,0,False,157680,XANTARES,76561198044118796,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,19.74517,0,44,0,False,stomach,False,False,0,0,False,157760,MAJ3R,76561197967432889,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,,,broky,7.65611982016205e+16,False,False,24.840284,1,110,0,False,chest,False,False,0,0,False,164904,Wicadia,76561198812513923,awp,17293822569181741065,45162899176.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,14.858994,18,86,0,True,head,False,False,0,0,False,165028,jottAAA,76561198410750263,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,18.82726,18,84,0,True,head,False,False,0,0,True,165179,MAJ3R,76561197967432889,m4a1_silencer,17293822569167192124,30147640710.0,,0,aurora-vs-faze-m1-mirage
False,,,Twistzz,7.65611980162552e+16,False,False,23.06004,3,27,0,False,chest,False,False,0,0,True,165188,woxic,76561198083485506,ak47,17293822569149038599,46834886873.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,11.645981,4,34,0,False,stomach,False,False,0,0,False,165688,Twistzz,76561198016255205,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,,,XANTARES,7.65611980441188e+16,False,False,12.743087,15,110,0,True,head,False,False,0,0,False,165742,rain,76561197997351207,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,Wicadia,7.656119881251392e+16,XANTARES,7.65611980441188e+16,False,False,6.193539,4,27,0,False,chest,False,False,0,0,False,166331,broky,76561198201620490,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,,,frozen,7.656119806842277e+16,False,False,5.3648505,16,110,0,True,head,False,False,0,0,False,169085,XANTARES,76561198044118796,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
True,woxic,7.65611980834855e+16,MAJ3R,7.65611979674329e+16,False,False,5.538085,16,111,0,True,head,False,False,0,0,True,172757,rain,76561197997351207,ak47,17293822569114501127,44121886366.0,,0,aurora-vs-faze-m1-mirage
False,,,Twistzz,7.65611980162552e+16,False,False,13.657085,4,22,0,False,chest,False,False,0,0,False,173498,Wicadia,76561198812513923,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,,,Twistzz,7.65611980162552e+16,False,False,19.111124,4,22,0,False,chest,False,False,0,0,False,173914,MAJ3R,76561197967432889,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,,,Twistzz,7.65611980162552e+16,False,False,15.179733,19,89,0,True,head,False,False,0,0,False,173960,woxic,76561198083485506,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,karrigan,7.656119798943026e+16,Twistzz,7.65611980162552e+16,False,False,37.905445,18,84,0,True,head,False,False,0,0,False,174134,jottAAA,76561198410750263,m4a1,17293822569184952336,30149111559.0,,0,aurora-vs-faze-m1-mirage
False,woxic,7.65611980834855e+16,XANTARES,7.65611980441188e+16,False,False,6.3298516,16,111,0,True,head,False,False,0,0,False,174407,Twistzz,76561198016255205,ak47,17293822569114501127,16140956420.0,,0,aurora-vs-faze-m1-mirage
False,Twistzz,7.65611980162552e+16,broky,7.65611982016205e+16,False,False,27.170063,1,110,0,False,chest,False,False,0,0,False,174472,XANTARES,76561198044118796,awp,17293822569102704649,0.0,,0,aurora-vs-faze-m1-mirage
False,jottAAA,7.656119841075026e+16,karrigan,7.656119798943026e+16,False,False,0.0,3,26,0,False,right_arm,True,False,0,0,False,175549,karrigan,76561197989430253,world,,,,0,aurora-vs-faze-m1-mirage
False,,,karrigan,7.656119798943026e+16,False,False,14.323473,0,126,0,True,head,False,False,0,0,False,3168,Spinx,76561198063336407,usp_silencer,17293822569170862141,30147926834.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,4.901103,0,113,0,True,head,False,False,0,0,False,3357,karrigan,76561197989430253,glock,17293822569105195012,44927078645.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,11.193863,0,104,0,True,head,False,False,0,0,False,3543,Twistzz,76561198016255205,glock,17293822569165815812,23698299304.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,9.958414,0,106,0,True,head,False,False,0,0,False,3603,broky,76561198201620490,glock,17293822569165815812,23698299304.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,21.172703,0,120,0,True,head,False,False,0,0,False,4322,frozen,76561198068422762,usp_silencer,17293822569102704701,0.0,,0,mouz-vs-faze-m2-overpass
False,broky,7.65611982016205e+16,rain,7.65611979973512e+16,False,False,13.228448,0,39,0,False,stomach,False,False,0,0,False,4845,torzsi,76561198355739212,usp_silencer,17293822569172500541,42822114869.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,False,False,19.139618,7,14,0,False,stomach,False,False,0,0,False,5059,rain,76561197997351207,glock,17293822569165815812,38629680671.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,21.403114,0,139,0,True,head,False,False,0,0,False,8234,broky,76561198201620490,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,9.323356,18,57,0,True,head,False,False,0,0,False,8315,Brollan,76561198138828475,mp9,17293822569177022498,46940324287.0,,0,mouz-vs-faze-m2-overpass
False,Brollan,7.656119813882848e+16,Jimpphat,7.656119885537533e+16,False,False,11.39046,3,27,0,False,right_arm,False,False,0,0,False,8486,frozen,76561198068422762,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,5.111145,4,15,0,False,chest,False,False,0,0,False,8644,Jimpphat,76561198855375325,mp9,17293822569119875106,5877948707.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,19.774658,3,27,0,False,chest,False,False,0,0,False,9415,xertioN,76561198193174134,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,rain,7.65611979973512e+16,False,False,5.7242265,5,106,0,True,head,False,False,0,0,False,9938,Spinx,76561198063336407,fiveseven,17293822569105588227,22282493706.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,26.314886,5,138,0,True,head,False,False,0,0,False,16651,karrigan,76561197989430253,deagle,17293822569105129473,44403672075.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,torzsi,7.656119835573922e+16,False,False,27.3369,3,26,0,False,chest,False,False,0,0,False,19539,rain,76561197997351207,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,29.078386,15,107,0,True,head,False,False,0,0,False,19667,torzsi,76561198355739212,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,26.930878,15,107,0,True,head,False,False,0,0,False,20008,xertioN,76561198193174134,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,xertioN,7.656119819317413e+16,Spinx,7.65611980633364e+16,False,False,21.848202,1,37,0,False,chest,False,False,0,0,False,20098,Twistzz,76561198016255205,deagle,17293822569105129473,44281822131.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,frozen,7.656119806842277e+16,False,False,22.172384,5,24,0,False,chest,False,False,0,0,False,20129,Spinx,76561198063336407,m4a1_silencer,17293822569188622396,46170575971.0,,0,mouz-vs-faze-m2-overpass
False,Brollan,7.656119813882848e+16,Jimpphat,7.656119885537533e+16,False,False,15.154047,3,27,0,False,right_arm,False,False,0,0,False,20228,broky,76561198201620490,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,Brollan,7.656119813882848e+16,False,False,25.156736,3,27,0,False,chest,False,False,0,0,False,20362,frozen,76561198068422762,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,21.223318,5,147,0,True,head,False,False,0,0,False,24766,xertioN,76561198193174134,deagle,17293822569165750273,45494291748.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,20.59545,0,140,0,True,head,False,False,0,0,False,25266,Twistzz,76561198016255205,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,21.54814,5,24,0,False,chest,False,False,0,0,False,26314,Brollan,76561198138828475,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,Brollan,7.656119813882848e+16,torzsi,7.656119835573922e+16,False,False,23.30588,3,26,0,False,chest,False,False,0,0,False,26468,frozen,76561198068422762,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,37.89604,0,136,0,True,head,False,False,0,0,False,28050,broky,76561198201620490,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,48.493477,4,32,0,False,stomach,False,False,0,0,False,30861,karrigan,76561197989430253,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,18.541534,3,27,0,False,chest,False,False,0,0,False,35607,rain,76561197997351207,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,rain,7.65611979973512e+16,Jimpphat,7.656119885537533e+16,False,False,14.39674,5,36,0,True,head,False,False,0,0,False,38643,Brollan,76561198138828475,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,22.020664,5,24,0,False,chest,False,False,0,0,False,46541,Jimpphat,76561198855375325,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,17.63592,5,24,0,False,chest,False,False,0,0,False,46628,Brollan,76561198138828475,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m2-overpass
True,xertioN,7.656119819317413e+16,Spinx,7.65611980633364e+16,False,False,4.035296,0,144,0,True,head,False,False,0,0,False,50018,rain,76561197997351207,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,21.57196,6,30,0,False,stomach,False,False,0,0,False,50029,Spinx,76561198063336407,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,22.35724,17,83,0,True,head,False,False,0,0,False,50291,xertioN,76561198193174134,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,16.859282,5,25,0,False,chest,False,False,0,0,False,50660,torzsi,76561198355739212,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,57.29988,1,107,0,False,chest,False,False,0,0,False,55333,torzsi,76561198355739212,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,False,False,29.054438,4,34,0,False,stomach,False,False,0,0,False,56609,broky,76561198201620490,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,4.898947,6,32,0,False,stomach,False,False,0,0,True,57872,Jimpphat,76561198855375325,m4a1_silencer,17293822569188622396,46170575971.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,karrigan,7.656119798943026e+16,False,False,13.172343,3,27,0,False,chest,False,False,0,0,False,58262,Brollan,76561198138828475,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,27.13489,3,27,0,False,chest,False,False,0,0,False,58323,Twistzz,76561198016255205,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,karrigan,7.656119798943026e+16,False,False,14.523707,15,109,0,True,head,False,False,0,0,False,58352,xertioN,76561198193174134,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,Spinx,7.65611980633364e+16,False,False,25.361176,3,26,0,False,right_arm,False,False,0,0,False,58447,karrigan,76561197989430253,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,25.733551,15,108,0,True,head,False,False,0,0,False,58777,frozen,76561198068422762,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,karrigan,7.656119798943026e+16,rain,7.65611979973512e+16,False,False,46.077705,15,74,0,True,head,False,False,0,0,False,59299,Spinx,76561198063336407,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m2-overpass
